index,entry_id,source_text,original_title,canonical_title,canonical_title_status,platform,source_section,system_release_year,source_order,decade,release_version_identification,region,cover_source,cover_source_url,local_downloaded_image_path,verification_status,asterisk_marked_in_source,notes
893,VG-0894,* FF7 Rebirth,FF7 Rebirth,Final Fantasy VII Rebirth,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,8,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
894,VG-0895,* Final Fantasy 16,Final Fantasy 16,Final Fantasy XVI,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,9,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
895,VG-0896,* Final Fantasy 7 Revelation,Final Fantasy 7 Revelation,Final Fantasy VII Revelation,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,10,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
896,VG-0897,* Ghost Of Tsushima,Ghost Of Tsushima,Ghost Of Tsushima,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,11,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
897,VG-0898,* Ghost Of Yotei,Ghost Of Yotei,Ghost Of Yotei,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,12,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
898,VG-0899,* God Of War Laufey,God Of War Laufey,God Of War Laufey,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,13,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
899,VG-0900,* GOW Trilogy Remake,GOW Trilogy Remake,GOW Trilogy Remake,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,14,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
900,VG-0901,* Grounded 2,Grounded 2,Grounded 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,15,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
901,VG-0902,* GTA 6,GTA 6,Grand Theft Auto VI,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,16,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
902,VG-0903,* Halo Reboot,Halo Reboot,Halo: Campaign Evolved,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,17,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
903,VG-0904,*Hitman 3,Hitman 3,Hitman 3,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,18,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
904,VG-0905,* Indiana Jones,Indiana Jones,Indiana Jones,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,19,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
905,VG-0906,*Infamous Second Son,Infamous Second Son,Infamous Second Son,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,20,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
906,VG-0907,* Injustice 2,Injustice 2,Injustice 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,21,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
907,VG-0908,* Intergalactic,Intergalactic,Intergalactic,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,22,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
908,VG-0909,*It Takes Two,It Takes Two,It Takes Two,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,23,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
909,VG-0910,* KH4,KH4,Kingdom Hearts IV,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,24,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
910,VG-0911,* Last Of Us 2,Last Of Us 2,The Last of Us Part II,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,25,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
911,VG-0912,*Life Is Strange,Life Is Strange,Life Is Strange,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,26,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
912,VG-0913,* Marvel 1943,Marvel 1943,Marvel 1943: Rise of Hydra,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,27,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
913,VG-0914,* Metal Gear Solid Delta,Metal Gear Solid Delta,Metal Gear Solid Delta: Snake Eater,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,28,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
914,VG-0915,* Monster Hunter Wilds,Monster Hunter Wilds,Monster Hunter Wilds,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,29,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
915,VG-0916,*Nier Autotmata,Nier Autotmata,NieR:Automata,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,30,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
916,VG-0917,*Nioh,Nioh,Nioh,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,31,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
917,VG-0918,*Nioh 2,Nioh 2,Nioh 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,32,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
918,VG-0919,*Persona 5 Royal,Persona 5 Royal,Persona 5 Royal,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,33,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
919,VG-0920,* Pirate Warriors 4,Pirate Warriors 4,One Piece: Pirate Warriors 4,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,34,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
920,VG-0921,*Psychonauts 2,Psychonauts 2,Psychonauts 2,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,35,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
921,VG-0922,*Shadow Of The Colossus,Shadow Of The Colossus,Shadow Of The Colossus,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,36,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
922,VG-0923,* Shadow Of The Tomb Raider,Shadow Of The Tomb Raider,Shadow Of The Tomb Raider,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,37,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
923,VG-0924,* Spider-Man Miles Morales,Spider-Man Miles Morales,Spider-Man Miles Morales,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,38,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
924,VG-0925,* Spiderman 2,Spiderman 2,Marvel's Spider-Man 2,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,39,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
925,VG-0926,* Star Wars Fate Of Old Republic,Star Wars Fate Of Old Republic,Star Wars: Fate of the Old Republic,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,40,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
926,VG-0927,*Synth Riders,Synth Riders,Synth Riders,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,41,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
927,VG-0928,* Tomb Raider Catalyst,Tomb Raider Catalyst,Tomb Raider: Catalyst,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,42,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
928,VG-0929,*The Witcher 3,The Witcher 3,The Witcher 3,SOURCE_LABEL_PENDING_VERIFICATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,43,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
929,VG-0930,*Wolfenstein New Ordrr,Wolfenstein New Ordrr,Wolfenstein: The New Order,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,44,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
930,VG-0931,*Wolfenstein II,Wolfenstein II,Wolfenstein II: The New Colossus,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,45,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
931,VG-0932,* Wolverine,Wolverine,Marvel's Wolverine,CONSERVATIVE_NORMALIZATION,PlayStation 4/5 (source combined),PlayStation 4/5,2013.0,46,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Exact PS4 vs PS5 retail version must be resolved before selecting cover art.
932,VG-0933,*Bayonetta 2,Bayonetta 2,Bayonetta 2,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,1,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
933,VG-0934,*Bayonetta 3,Bayonetta 3,Bayonetta 3,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,2,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
934,VG-0935,*Donkey Kong Bonanza,Donkey Kong Bonanza,Donkey Kong Bananza,CONSERVATIVE_NORMALIZATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,3,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
935,VG-0936,*Donkey Kong Country Tropical Freeze,Donkey Kong Country Tropical Freeze,Donkey Kong Country Tropical Freeze,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,4,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
936,VG-0937,*Hades,Hades,Hades,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,5,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
937,VG-0938,* Kirby Air Riders,Kirby Air Riders,Kirby Air Riders,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,6,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
938,VG-0939,*Kirby & The Forgotten Land,Kirby & The Forgotten Land,Kirby and the Forgotten Land,CONSERVATIVE_NORMALIZATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,7,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover. A dedicated Nintendo Switch 2 Edition exists; exact edition title should be used if this source entry intends that retail release.
939,VG-0940,*Luigi Mansion 3,Luigi Mansion 3,Luigi's Mansion 3,CONSERVATIVE_NORMALIZATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,8,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
940,VG-0941,*Mario Kart 8,Mario Kart 8,Mario Kart 8,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,9,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
941,VG-0942,* Mario Kart World,Mario Kart World,Mario Kart World,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,10,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
942,VG-0943,*Metroid Dread,Metroid Dread,Metroid Dread,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,11,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
943,VG-0944,*Metroid Prime 4,Metroid Prime 4,Metroid Prime 4: Beyond,CONSERVATIVE_NORMALIZATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,12,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover. A dedicated Nintendo Switch 2 Edition exists; exact edition title should be used if this source entry intends that retail release.
944,VG-0945,*Paper Mario Origami King,Paper Mario Origami King,Paper Mario Origami King,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,13,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
945,VG-0946,*Pikmin 3,Pikmin 3,Pikmin 3,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,14,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
946,VG-0947,*Pikmin 4,Pikmin 4,Pikmin 4,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,15,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
947,VG-0948,*Sayanora Wild Hearts,Sayanora Wild Hearts,Sayonara Wild Hearts,CONSERVATIVE_NORMALIZATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,16,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
948,VG-0949,*Smash Bros,Smash Bros,Super Smash Bros. Ultimate,CONSERVATIVE_NORMALIZATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,17,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
949,VG-0950,*Starfox,Starfox,Starfox,SOURCE_LABEL_PENDING_VERIFICATION,Nintendo Switch 2 (source section),Nintendo Switch 2,2025.0,18,2010s-2020s,,USA preferred when a North American retail release exists,,,,PENDING_COVER_BINARY_ACQUISITION,True,Use a Switch 2 retail cover only; do not substitute a Nintendo Switch cover.
